date_time,date,A1,A2,nudge
2020年2月23日 17時34分21秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 17時42分49秒,2020年2月23日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年2月23日 17時43分13秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 18時10分05秒,2020年2月23日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 18時15分43秒,2020年2月23日,受ける,すでに調べた,介入群①（５月・９月・１月生まれ）
2020年2月23日 18時24分15秒,2020年2月23日,受ける,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年2月23日 18時35分26秒,2020年2月23日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 18時35分27秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 18時47分33秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 18時54分38秒,2020年2月23日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 18時57分51秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 19時43分49秒,2020年2月23日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年2月23日 19時52分50秒,2020年2月23日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 19時56分17秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 19時57分10秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 19時58分24秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 20時02分09秒,2020年2月23日,すでに受けた,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年2月23日 20時05分10秒,2020年2月23日,絶対に受ける,絶対に調べる,介入群①（５月・９月・１月生まれ）
2020年2月23日 20時15分28秒,2020年2月23日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 20時22分57秒,2020年2月23日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 20時56分08秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 21時19分23秒,2020年2月23日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月23日 21時34分17秒,2020年2月23日,どちらとも言えない,どちらとも言えない,介入群①（５月・９月・１月生まれ）
2020年2月23日 21時35分46秒,2020年2月23日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 21時38分55秒,2020年2月23日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月23日 21時47分13秒,2020年2月23日,絶対に受けない,絶対に調べない,介入群③（７月・１１月・３月生まれ）
2020年2月23日 22時01分38秒,2020年2月23日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月23日 22時03分36秒,2020年2月23日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 22時22分13秒,2020年2月23日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月23日 22時32分44秒,2020年2月23日,すでに受けた,すでに調べた,介入群②（６月・１０月・２月生まれ）
2020年2月23日 22時37分40秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 23時01分27秒,2020年2月23日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 23時13分26秒,2020年2月23日,すでに受けた,すでに調べた,統制群（４月・８月・１２月生まれ）
2020年2月23日 23時20分48秒,2020年2月23日,どちらとも言えない,調べない,介入群③（７月・１１月・３月生まれ）
2020年2月23日 23時35分14秒,2020年2月23日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月23日 23時35分33秒,2020年2月23日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月23日 23時49分04秒,2020年2月23日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 00時01分49秒,2020年2月24日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 00時22分57秒,2020年2月24日,絶対に受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 00時49分57秒,2020年2月24日,受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 01時02分48秒,2020年2月24日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 02時29分42秒,2020年2月24日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 03時22分31秒,2020年2月24日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 04時38分15秒,2020年2月24日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 06時17分50秒,2020年2月24日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 06時29分10秒,2020年2月24日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 06時30分47秒,2020年2月24日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 06時51分28秒,2020年2月24日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 07時05分55秒,2020年2月24日,すでに受けた,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年2月24日 07時08分13秒,2020年2月24日,絶対に受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 07時13分48秒,2020年2月24日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 07時26分15秒,2020年2月24日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 07時47分54秒,2020年2月24日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年2月24日 07時56分07秒,2020年2月24日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 07時56分38秒,2020年2月24日,絶対に受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 08時02分29秒,2020年2月24日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 08時07分48秒,2020年2月24日,受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 08時32分37秒,2020年2月24日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 09時03分57秒,2020年2月24日,すでに受けた,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年2月24日 09時38分28秒,2020年2月24日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 09時52分20秒,2020年2月24日,受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 10時01分29秒,2020年2月24日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 10時02分13秒,2020年2月24日,受ける,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年2月24日 10時07分40秒,2020年2月24日,どちらとも言えない,調べる,介入群②（６月・１０月・２月生まれ）
2020年2月24日 10時10分45秒,2020年2月24日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 10時28分57秒,2020年2月24日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年2月24日 10時32分05秒,2020年2月24日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 10時52分00秒,2020年2月24日,受ける,すでに調べた,統制群（４月・８月・１２月生まれ）
2020年2月24日 11時03分30秒,2020年2月24日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 11時27分30秒,2020年2月24日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 12時08分24秒,2020年2月24日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 12時20分25秒,2020年2月24日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 12時23分50秒,2020年2月24日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 12時30分59秒,2020年2月24日,すでに受けた,すでに調べた,介入群①（５月・９月・１月生まれ）
2020年2月24日 12時35分00秒,2020年2月24日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 12時44分14秒,2020年2月24日,どちらとも言えない,調べる,介入群①（５月・９月・１月生まれ）
2020年2月24日 13時51分05秒,2020年2月24日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 13時53分11秒,2020年2月24日,絶対に受ける,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年2月24日 14時34分20秒,2020年2月24日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年2月24日 14時37分24秒,2020年2月24日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年2月24日 14時43分23秒,2020年2月24日,受ける,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年2月24日 15時00分42秒,2020年2月24日,絶対に受ける,すでに調べた,統制群（４月・８月・１２月生まれ）
